,model,data,series,metrics,values
3198,NN_weighted,train,imbalanced,f1,0.1767180925666199
3199,NN_weighted,val,imbalanced,f1,0.6808510638297872
3200,NN_weighted,test,imbalanced,f1,0.39285714285714285
3201,NN_weighted,train,imbalanced,f1,0.2759124087591241
3202,NN_weighted,val,imbalanced,f1,0.6415094339622642
3203,NN_weighted,test,imbalanced,f1,0.3793103448275862
3204,NN_weighted,train,imbalanced,f1,0.27765726681127983
3205,NN_weighted,val,imbalanced,f1,0.6181818181818182
3206,NN_weighted,test,imbalanced,f1,0.4375
3207,NN_weighted,train,imbalanced,f1,0.2796486090775988
3208,NN_weighted,val,imbalanced,f1,0.5384615384615384
3209,NN_weighted,test,imbalanced,f1,0.4761904761904762
3210,NN_weighted,train,SMOTE,f1,0.7559709241952233
3211,NN_weighted,val,SMOTE,f1,0.5660377358490567
3212,NN_weighted,test,SMOTE,f1,0.4126984126984126
3213,NN_weighted,train,SMOTE,f1,0.79938900203666
3214,NN_weighted,val,SMOTE,f1,0.4918032786885246
3215,NN_weighted,test,SMOTE,f1,0.4827586206896552
3216,NN_weighted,train,SMOTE,f1,0.09439002671415851
3217,NN_weighted,val,SMOTE,f1,0.1935483870967742
3218,NN_weighted,test,SMOTE,f1,0.1142857142857143
3219,NN_weighted,train,SMOTE,f1,0.7923355774210253
3220,NN_weighted,val,SMOTE,f1,0.4583333333333333
3221,NN_weighted,test,SMOTE,f1,0.3673469387755102
3222,NN_weighted,train,SMOTE,f1,0.25163398692810457
3223,NN_weighted,val,SMOTE,f1,0.11764705882352941
3224,NN_weighted,test,SMOTE,f1,0.27906976744186046
3225,NN_weighted,train,SMOTE,f1,0.8089204257475925
3226,NN_weighted,val,SMOTE,f1,0.45614035087719296
3227,NN_weighted,test,SMOTE,f1,0.48387096774193544
3228,NN_weighted,train,SMOTE,f1,0.08646616541353384
3229,NN_weighted,val,SMOTE,f1,0.08695652173913042
3230,NN_weighted,test,SMOTE,f1,0.07142857142857142
3231,NN_weighted,train,SMOTE,f1,0.8311817279046673
3232,NN_weighted,val,SMOTE,f1,0.43333333333333335
3233,NN_weighted,test,SMOTE,f1,0.4745762711864407
3234,NN_weighted,train,SMOTE,f1,0.6746302616609783
3235,NN_weighted,val,SMOTE,f1,0.4761904761904762
3236,NN_weighted,test,SMOTE,f1,0.3870967741935484
3237,NN_weighted,train,SMOTE,f1,0.7493232268543584
3238,NN_weighted,val,SMOTE,f1,0.48979591836734687
3239,NN_weighted,test,SMOTE,f1,0.4615384615384615
3240,model_XGB,train,imbalanced,mc_coef,1.0
3241,model_XGB,val,imbalanced,mc_coef,0.28288632481371073
3242,model_XGB,test,imbalanced,mc_coef,0.32326486317303493
3243,model_XGB,train,imbalanced,mc_coef,1.0
3244,model_XGB,val,imbalanced,mc_coef,0.5245814931234979
3245,model_XGB,test,imbalanced,mc_coef,0.1879373467131248
3246,model_XGB,train,imbalanced,mc_coef,1.0
3247,model_XGB,val,imbalanced,mc_coef,0.42484826498956463
3248,model_XGB,test,imbalanced,mc_coef,0.29970173656513555
3249,model_XGB,train,imbalanced,mc_coef,1.0
3250,model_XGB,val,imbalanced,mc_coef,0.45755403742134676
3251,model_XGB,test,imbalanced,mc_coef,0.32326486317303493
3252,model_XGB,train,imbalanced,mc_coef,1.0
3253,model_XGB,val,imbalanced,mc_coef,0.3753810674354722
3254,model_XGB,test,imbalanced,mc_coef,0.28095684155093403
3255,model_XGB,train,imbalanced,mc_coef,1.0
3256,model_XGB,val,imbalanced,mc_coef,0.41035300382040146
3257,model_XGB,test,imbalanced,mc_coef,0.24693239916239743
3258,model_XGB,train,imbalanced,mc_coef,1.0
3259,model_XGB,val,imbalanced,mc_coef,0.45755403742134676
3260,model_XGB,test,imbalanced,mc_coef,0.28095684155093403
3261,model_XGB,train,imbalanced,mc_coef,1.0
3262,model_XGB,val,imbalanced,mc_coef,0.11029654083163842
3263,model_XGB,test,imbalanced,mc_coef,0.2217265407661201
3264,model_XGB,train,imbalanced,mc_coef,1.0
3265,model_XGB,val,imbalanced,mc_coef,0.45755403742134676
3266,model_XGB,test,imbalanced,mc_coef,0.24693239916239743
3267,model_XGB,train,imbalanced,mc_coef,1.0
3268,model_XGB,val,imbalanced,mc_coef,0.24355504371508982
3269,model_XGB,test,imbalanced,mc_coef,0.24693239916239743
3270,model_XGB,train,SMOTE,mc_coef,1.0
3271,model_XGB,val,SMOTE,mc_coef,0.0
3272,model_XGB,test,SMOTE,mc_coef,0.28095684155093403
3273,model_XGB,train,SMOTE,mc_coef,1.0
3274,model_XGB,val,SMOTE,mc_coef,0.0
3275,model_XGB,test,SMOTE,mc_coef,0.3478205637596122
3276,model_XGB,train,SMOTE,mc_coef,0.9989994994993742
3277,model_XGB,val,SMOTE,mc_coef,0.0
3278,model_XGB,test,SMOTE,mc_coef,0.3808364608286253
3279,model_XGB,train,SMOTE,mc_coef,1.0
3280,model_XGB,val,SMOTE,mc_coef,0.0
3281,model_XGB,test,SMOTE,mc_coef,0.1965861531945293
3282,model_XGB,train,SMOTE,mc_coef,1.0
3283,model_XGB,val,SMOTE,mc_coef,0.0
3284,model_XGB,test,SMOTE,mc_coef,0.3739763363887433
3285,model_XGB,train,SMOTE,mc_coef,1.0
3286,model_XGB,val,SMOTE,mc_coef,0.0
3287,model_XGB,test,SMOTE,mc_coef,0.32326486317303493
3288,model_XGB,train,SMOTE,mc_coef,1.0
3289,model_XGB,val,SMOTE,mc_coef,0.0
3290,model_XGB,test,SMOTE,mc_coef,0.32326486317303493
3291,model_XGB,train,SMOTE,mc_coef,1.0
3292,model_XGB,val,SMOTE,mc_coef,0.0
3293,model_XGB,test,SMOTE,mc_coef,0.3333587388692365
3294,model_XGB,train,SMOTE,mc_coef,1.0
3295,model_XGB,val,SMOTE,mc_coef,0.0
3296,model_XGB,test,SMOTE,mc_coef,0.3333587388692365
3297,model_XGB,train,SMOTE,mc_coef,1.0
3298,model_XGB,val,SMOTE,mc_coef,0.0
3299,model_XGB,test,SMOTE,mc_coef,0.12018821835920529
3300,model_logistic,train,imbalanced,mc_coef,0.4854220663008179
3301,model_logistic,val,imbalanced,mc_coef,0.47102097765985446
3302,model_logistic,test,imbalanced,mc_coef,0.39044319819016465
3303,model_logistic,train,imbalanced,mc_coef,0.4490909254293997
3304,model_logistic,val,imbalanced,mc_coef,0.40395389342643917
3305,model_logistic,test,imbalanced,mc_coef,0.3798972357444501
3306,model_logistic,train,imbalanced,mc_coef,0.44959327396543847
3307,model_logistic,val,imbalanced,mc_coef,0.35056721594777357
3308,model_logistic,test,imbalanced,mc_coef,0.33754406835602896
3309,model_logistic,train,imbalanced,mc_coef,0.4471757582470935
3310,model_logistic,val,imbalanced,mc_coef,0.2917241164233086
3311,model_logistic,test,imbalanced,mc_coef,0.31819291047923837
3312,model_logistic,train,imbalanced,mc_coef,0.4406741462622704
3313,model_logistic,val,imbalanced,mc_coef,0.44898146220127766
3314,model_logistic,test,imbalanced,mc_coef,0.4432580383948749
3315,model_logistic,train,imbalanced,mc_coef,0.45764013369234324
3316,model_logistic,val,imbalanced,mc_coef,0.37415854615624977
3317,model_logistic,test,imbalanced,mc_coef,0.3502589894622421
3318,model_logistic,train,imbalanced,mc_coef,0.4482534796075333
3319,model_logistic,val,imbalanced,mc_coef,0.4143697799785325
3320,model_logistic,test,imbalanced,mc_coef,0.3502589894622421
3321,model_logistic,train,imbalanced,mc_coef,0.479545504591908
3322,model_logistic,val,imbalanced,mc_coef,0.2917241164233086
3323,model_logistic,test,imbalanced,mc_coef,0.3916148701457357
3324,model_logistic,train,imbalanced,mc_coef,0.4461071414043614
3325,model_logistic,val,imbalanced,mc_coef,0.3699428832370436
3326,model_logistic,test,imbalanced,mc_coef,0.3598812864511172
3327,model_logistic,train,imbalanced,mc_coef,0.450995615696711
3328,model_logistic,val,imbalanced,mc_coef,0.45883873197622865
3329,model_logistic,test,imbalanced,mc_coef,0.3697730887705709
3330,model_logistic,train,SMOTE,mc_coef,0.6152135214572046
3331,model_logistic,val,SMOTE,mc_coef,0.49131409414867566
3332,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3333,model_logistic,train,SMOTE,mc_coef,0.6069315988742886
3334,model_logistic,val,SMOTE,mc_coef,0.4689090458499906
3335,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3336,model_logistic,train,SMOTE,mc_coef,0.6026180927902521
3337,model_logistic,val,SMOTE,mc_coef,0.5575483119537228
3338,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3339,model_logistic,train,SMOTE,mc_coef,0.5914876879610325
3340,model_logistic,val,SMOTE,mc_coef,0.4560531274350375
3341,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3342,model_logistic,train,SMOTE,mc_coef,0.607740630876091
3343,model_logistic,val,SMOTE,mc_coef,0.4793713358378498
3344,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3345,model_logistic,train,SMOTE,mc_coef,0.6322003966081648
3346,model_logistic,val,SMOTE,mc_coef,0.36388356191640636
3347,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3348,model_logistic,train,SMOTE,mc_coef,0.6194126655067921
3349,model_logistic,val,SMOTE,mc_coef,0.4143697799785325
3350,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3351,model_logistic,train,SMOTE,mc_coef,0.6276413376408233
3352,model_logistic,val,SMOTE,mc_coef,0.3339248291244476
3353,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3354,model_logistic,train,SMOTE,mc_coef,0.6064276953165891
3355,model_logistic,val,SMOTE,mc_coef,0.45516904304012346
3356,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3357,model_logistic,train,SMOTE,mc_coef,0.623624433079922
3358,model_logistic,val,SMOTE,mc_coef,0.45426583236414
3359,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
3360,model_LinearSVC,train,imbalanced,mc_coef,0.46608374294265503
3361,model_LinearSVC,val,imbalanced,mc_coef,0.47102097765985446
3362,model_LinearSVC,test,imbalanced,mc_coef,0.4118122566354386
3363,model_LinearSVC,train,imbalanced,mc_coef,0.44359739143439825
3364,model_LinearSVC,val,imbalanced,mc_coef,0.3601318152651697
3365,model_LinearSVC,test,imbalanced,mc_coef,0.3798972357444501
3366,model_LinearSVC,train,imbalanced,mc_coef,0.4506921690821986
3367,model_LinearSVC,val,imbalanced,mc_coef,0.34122997621905204
3368,model_LinearSVC,test,imbalanced,mc_coef,0.3819293729305012
3369,model_LinearSVC,train,imbalanced,mc_coef,0.43761007089745246
3370,model_LinearSVC,val,imbalanced,mc_coef,0.33823085962122734
3371,model_LinearSVC,test,imbalanced,mc_coef,0.34764293709101907
3372,model_LinearSVC,train,imbalanced,mc_coef,0.4455461180817619
3373,model_LinearSVC,val,imbalanced,mc_coef,0.45883873197622865
3374,model_LinearSVC,test,imbalanced,mc_coef,0.401569662422996
3375,model_LinearSVC,train,imbalanced,mc_coef,0.4569868026988145
3376,model_LinearSVC,val,imbalanced,mc_coef,0.32543187598314016
3377,model_LinearSVC,test,imbalanced,mc_coef,0.34088871662875875
3378,model_LinearSVC,train,imbalanced,mc_coef,0.455290061720745
3379,model_LinearSVC,val,imbalanced,mc_coef,0.4143697799785325
3380,model_LinearSVC,test,imbalanced,mc_coef,0.3277339209057032
3381,model_LinearSVC,train,imbalanced,mc_coef,0.46745819005958783
3382,model_LinearSVC,val,imbalanced,mc_coef,0.2917241164233086
3383,model_LinearSVC,test,imbalanced,mc_coef,0.3598812864511172
3384,model_LinearSVC,train,imbalanced,mc_coef,0.43852242662575935
3385,model_LinearSVC,val,imbalanced,mc_coef,0.3699428832370436
3386,model_LinearSVC,test,imbalanced,mc_coef,0.3598812864511172
3387,model_LinearSVC,train,imbalanced,mc_coef,0.450960233538047
3388,model_LinearSVC,val,imbalanced,mc_coef,0.4393747751637468
3389,model_LinearSVC,test,imbalanced,mc_coef,0.3799534513033249
3390,model_LinearSVC,train,SMOTE,mc_coef,0.6026895978635579
3391,model_LinearSVC,val,SMOTE,mc_coef,0.4915980497489782
3392,model_LinearSVC,test,SMOTE,mc_coef,0.39044319819016465
3393,model_LinearSVC,train,SMOTE,mc_coef,0.6004135363547717
3394,model_LinearSVC,val,SMOTE,mc_coef,0.380006831882708
3395,model_LinearSVC,test,SMOTE,mc_coef,0.35805197878547623
3396,model_LinearSVC,train,SMOTE,mc_coef,0.6012663981570682
3397,model_LinearSVC,val,SMOTE,mc_coef,0.3699393827856019
3398,model_LinearSVC,test,SMOTE,mc_coef,0.3799534513033249
3399,model_LinearSVC,train,SMOTE,mc_coef,0.5906558621325051
3400,model_LinearSVC,val,SMOTE,mc_coef,0.3822896289870741
3401,model_LinearSVC,test,SMOTE,mc_coef,0.33754406835602896
3402,model_LinearSVC,train,SMOTE,mc_coef,0.5986783526198737
3403,model_LinearSVC,val,SMOTE,mc_coef,0.5011196481248796
3404,model_LinearSVC,test,SMOTE,mc_coef,0.4432580383948749
3405,model_LinearSVC,train,SMOTE,mc_coef,0.6331152651652209
3406,model_LinearSVC,val,SMOTE,mc_coef,0.44256628434805845
3407,model_LinearSVC,test,SMOTE,mc_coef,0.3598812864511172
3408,model_LinearSVC,train,SMOTE,mc_coef,0.6088583317268063
3409,model_LinearSVC,val,SMOTE,mc_coef,0.4143697799785325
3410,model_LinearSVC,test,SMOTE,mc_coef,0.4118122566354386
3411,model_LinearSVC,train,SMOTE,mc_coef,0.6354632501526386
3412,model_LinearSVC,val,SMOTE,mc_coef,0.3712331104575717
3413,model_LinearSVC,test,SMOTE,mc_coef,0.3916148701457357
3414,model_LinearSVC,train,SMOTE,mc_coef,0.5965335711999405
3415,model_LinearSVC,val,SMOTE,mc_coef,0.430003639206363
3416,model_LinearSVC,test,SMOTE,mc_coef,0.4118122566354386
3417,model_LinearSVC,train,SMOTE,mc_coef,0.6053579210706573
3418,model_LinearSVC,val,SMOTE,mc_coef,0.44307931930128114
3419,model_LinearSVC,test,SMOTE,mc_coef,0.33754406835602896
3420,model_SVC,train,imbalanced,mc_coef,0.5886524447958855
3421,model_SVC,val,imbalanced,mc_coef,0.3558377129701535
3422,model_SVC,test,imbalanced,mc_coef,0.33578594533810396
3423,model_SVC,train,imbalanced,mc_coef,0.6048424278578958
3424,model_SVC,val,imbalanced,mc_coef,0.4009965066963275
3425,model_SVC,test,imbalanced,mc_coef,0.3581812419104126
3426,model_SVC,train,imbalanced,mc_coef,0.5999052725894937
3427,model_SVC,val,imbalanced,mc_coef,0.4470250108057778
3428,model_SVC,test,imbalanced,mc_coef,0.3798972357444501
3429,model_SVC,train,imbalanced,mc_coef,0.588436749231385
3430,model_SVC,val,imbalanced,mc_coef,0.3595374123450776
3431,model_SVC,test,imbalanced,mc_coef,0.3130632962713118
3432,model_SVC,train,imbalanced,mc_coef,0.5970912848039295
3433,model_SVC,val,imbalanced,mc_coef,0.4777510892149836
3434,model_SVC,test,imbalanced,mc_coef,0.3467880666192578
3435,model_SVC,train,imbalanced,mc_coef,0.5792227823283463
3436,model_SVC,val,imbalanced,mc_coef,0.3707062683893239
3437,model_SVC,test,imbalanced,mc_coef,0.3130632962713118
3438,model_SVC,train,imbalanced,mc_coef,0.5738925511536186
3439,model_SVC,val,imbalanced,mc_coef,0.5011196481248796
3440,model_SVC,test,imbalanced,mc_coef,0.30218802655536375
3441,model_SVC,train,imbalanced,mc_coef,0.5964797658215206
3442,model_SVC,val,imbalanced,mc_coef,0.40690162235460875
3443,model_SVC,test,imbalanced,mc_coef,0.36999855389816694
3444,model_SVC,train,imbalanced,mc_coef,0.5982273710659582
3445,model_SVC,val,imbalanced,mc_coef,0.3605913756829053
3446,model_SVC,test,imbalanced,mc_coef,0.3148388089320567
3447,model_SVC,train,imbalanced,mc_coef,0.607666387022425
3448,model_SVC,val,imbalanced,mc_coef,0.3956435939593486
3449,model_SVC,test,imbalanced,mc_coef,0.3130632962713118
3450,model_SVC,train,SMOTE,mc_coef,1.0
3451,model_SVC,val,SMOTE,mc_coef,0.0
3452,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3453,model_SVC,train,SMOTE,mc_coef,0.9989994994993742
3454,model_SVC,val,SMOTE,mc_coef,0.11126703907001129
3455,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3456,model_SVC,train,SMOTE,mc_coef,0.997997997997998
3457,model_SVC,val,SMOTE,mc_coef,0.2775425019499158
3458,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3459,model_SVC,train,SMOTE,mc_coef,0.9989994994993742
3460,model_SVC,val,SMOTE,mc_coef,-0.03800252996692379
3461,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3462,model_SVC,train,SMOTE,mc_coef,1.0
3463,model_SVC,val,SMOTE,mc_coef,0.28516430582855445
3464,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3465,model_SVC,train,SMOTE,mc_coef,0.9989994994993742
3466,model_SVC,val,SMOTE,mc_coef,0.28516430582855445
3467,model_SVC,test,SMOTE,mc_coef,0.0
3468,model_SVC,train,SMOTE,mc_coef,0.997997997997998
3469,model_SVC,val,SMOTE,mc_coef,0.0
3470,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3471,model_SVC,train,SMOTE,mc_coef,0.9989994994993742
3472,model_SVC,val,SMOTE,mc_coef,0.0
3473,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3474,model_SVC,train,SMOTE,mc_coef,1.0
3475,model_SVC,val,SMOTE,mc_coef,0.21162620215089678
3476,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3477,model_SVC,train,SMOTE,mc_coef,1.0
3478,model_SVC,val,SMOTE,mc_coef,-0.03800252996692379
3479,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
3480,model_RandomForest,train,imbalanced,mc_coef,0.7959813749227262
3481,model_RandomForest,val,imbalanced,mc_coef,0.21295519282601927
3482,model_RandomForest,test,imbalanced,mc_coef,0.12171015910506526
3483,model_RandomForest,train,imbalanced,mc_coef,0.8137065436867253
3484,model_RandomForest,val,imbalanced,mc_coef,0.5196229293997607
3485,model_RandomForest,test,imbalanced,mc_coef,0.20020528005333993
3486,model_RandomForest,train,imbalanced,mc_coef,0.79151905329862
3487,model_RandomForest,val,imbalanced,mc_coef,0.39654527767728776
3488,model_RandomForest,test,imbalanced,mc_coef,0.17018641142625443
3489,model_RandomForest,train,imbalanced,mc_coef,0.8039975277263203
3490,model_RandomForest,val,imbalanced,mc_coef,0.4818421638123142
3491,model_RandomForest,test,imbalanced,mc_coef,0.18653404819363265
3492,model_RandomForest,train,imbalanced,mc_coef,0.7946245153605553
3493,model_RandomForest,val,imbalanced,mc_coef,0.4910712019264128
3494,model_RandomForest,test,imbalanced,mc_coef,0.17018641142625443
3495,model_RandomForest,train,imbalanced,mc_coef,0.8039975277263203
3496,model_RandomForest,val,imbalanced,mc_coef,0.37036096234673593
3497,model_RandomForest,test,imbalanced,mc_coef,0.17018641142625443
3498,model_RandomForest,train,imbalanced,mc_coef,0.8048300554582475
3499,model_RandomForest,val,imbalanced,mc_coef,0.6274107057137244
3500,model_RandomForest,test,imbalanced,mc_coef,0.12171015910506526
3501,model_RandomForest,train,imbalanced,mc_coef,0.8056671305611853
3502,model_RandomForest,val,imbalanced,mc_coef,0.21923239077811804
3503,model_RandomForest,test,imbalanced,mc_coef,0.0943070316089388
3504,model_RandomForest,train,imbalanced,mc_coef,0.7942416493713443
3505,model_RandomForest,val,imbalanced,mc_coef,0.5297014860985394
3506,model_RandomForest,test,imbalanced,mc_coef,0.15511024935680723
3507,model_RandomForest,train,imbalanced,mc_coef,0.8234253777349693
3508,model_RandomForest,val,imbalanced,mc_coef,0.3712331104575717
3509,model_RandomForest,test,imbalanced,mc_coef,0.056886270016497896
3510,model_RandomForest,train,SMOTE,mc_coef,0.987070565053612
3511,model_RandomForest,val,SMOTE,mc_coef,0.22781229970843078
3512,model_RandomForest,test,SMOTE,mc_coef,0.3267580654449609
3513,model_RandomForest,train,SMOTE,mc_coef,0.987070565053612
3514,model_RandomForest,val,SMOTE,mc_coef,0.3907301225325232
3515,model_RandomForest,test,SMOTE,mc_coef,0.26587526243036186
3516,model_RandomForest,train,SMOTE,mc_coef,0.9860828204195401
3517,model_RandomForest,val,SMOTE,mc_coef,0.4869866558845956
3518,model_RandomForest,test,SMOTE,mc_coef,0.26549900883231786
3519,model_RandomForest,train,SMOTE,mc_coef,0.989048948122477
3520,model_RandomForest,val,SMOTE,mc_coef,0.5440588203494177
3521,model_RandomForest,test,SMOTE,mc_coef,0.26587526243036186
3522,model_RandomForest,train,SMOTE,mc_coef,0.9880592733214132
3523,model_RandomForest,val,SMOTE,mc_coef,0.41035300382040146
3524,model_RandomForest,test,SMOTE,mc_coef,0.26549900883231786
3525,model_RandomForest,train,SMOTE,mc_coef,0.987070565053612
3526,model_RandomForest,val,SMOTE,mc_coef,0.35920485822297465
3527,model_RandomForest,test,SMOTE,mc_coef,0.3267580654449609
3528,model_RandomForest,train,SMOTE,mc_coef,0.9920238008484731
3529,model_RandomForest,val,SMOTE,mc_coef,0.4022621981998686
3530,model_RandomForest,test,SMOTE,mc_coef,0.3267580654449609
3531,model_RandomForest,train,SMOTE,mc_coef,0.9860828204195401
3532,model_RandomForest,val,SMOTE,mc_coef,0.23918557789780637
3533,model_RandomForest,test,SMOTE,mc_coef,0.26549900883231786
3534,model_RandomForest,train,SMOTE,mc_coef,0.9860828204195401
3535,model_RandomForest,val,SMOTE,mc_coef,0.5016713631374522
3536,model_RandomForest,test,SMOTE,mc_coef,0.3267580654449609
3537,model_RandomForest,train,SMOTE,mc_coef,0.990039592364846
3538,model_RandomForest,val,SMOTE,mc_coef,0.3476821286968113
3539,model_RandomForest,test,SMOTE,mc_coef,0.26587526243036186
3540,NN_weighted,train,imbalanced,mc_coef,-0.1361196712011913
3541,NN_weighted,val,imbalanced,mc_coef,0.6172713188087399
3542,NN_weighted,test,imbalanced,mc_coef,0.26204241489272795
3543,NN_weighted,train,imbalanced,mc_coef,0.0
3544,NN_weighted,val,imbalanced,mc_coef,0.5142054690561589
3545,NN_weighted,test,imbalanced,mc_coef,0.3799534513033249
3546,NN_weighted,train,imbalanced,mc_coef,0.14343739146112744
3547,NN_weighted,val,imbalanced,mc_coef,0.4560531274350375
3548,NN_weighted,test,imbalanced,mc_coef,0.37408243430272675
3549,NN_weighted,train,imbalanced,mc_coef,0.0
3550,NN_weighted,val,imbalanced,mc_coef,0.4560531274350375
3551,NN_weighted,test,imbalanced,mc_coef,0.2657915292234228
3552,NN_weighted,train,imbalanced,mc_coef,0.0
3553,NN_weighted,val,imbalanced,mc_coef,0.4983121327524697
3554,NN_weighted,test,imbalanced,mc_coef,0.25758798649146974
3555,NN_weighted,train,imbalanced,mc_coef,0.0
3556,NN_weighted,val,imbalanced,mc_coef,0.5896619512505771
3557,NN_weighted,test,imbalanced,mc_coef,0.30218802655536375
3558,NN_weighted,train,imbalanced,mc_coef,-0.09661243209999633
3559,NN_weighted,val,imbalanced,mc_coef,0.6178471025362186
3560,NN_weighted,test,imbalanced,mc_coef,0.25758798649146974
3561,NN_weighted,train,imbalanced,mc_coef,-0.019871837332701654
3562,NN_weighted,val,imbalanced,mc_coef,0.5755809554645084
3563,NN_weighted,test,imbalanced,mc_coef,0.23784589442280687
3564,NN_weighted,train,imbalanced,mc_coef,0.0
3565,NN_weighted,val,imbalanced,mc_coef,0.5489942523832023
3566,NN_weighted,test,imbalanced,mc_coef,0.30890310877874844
3567,NN_weighted,train,imbalanced,mc_coef,0.03350483121672558
3568,NN_weighted,val,imbalanced,mc_coef,0.44307931930128114
3569,NN_weighted,test,imbalanced,mc_coef,0.3598812864511172
3570,NN_weighted,train,SMOTE,mc_coef,0.5309102004092353
3571,NN_weighted,val,SMOTE,mc_coef,0.4725099557418298
3572,NN_weighted,test,SMOTE,mc_coef,0.27650453450735957
3573,NN_weighted,train,SMOTE,mc_coef,0.6059566517733579
3574,NN_weighted,val,SMOTE,mc_coef,0.380006831882708
3575,NN_weighted,test,SMOTE,mc_coef,0.3687947576443522
3576,NN_weighted,train,SMOTE,mc_coef,-0.03734021973022979
3577,NN_weighted,val,SMOTE,mc_coef,0.121756212607186
3578,NN_weighted,test,SMOTE,mc_coef,0.01427569568016678
3579,NN_weighted,train,SMOTE,mc_coef,0.5999494029400645
3580,NN_weighted,val,SMOTE,mc_coef,0.34426716431376714
3581,NN_weighted,test,SMOTE,mc_coef,0.24095181445518166
3582,NN_weighted,train,SMOTE,mc_coef,0.13141122553325557
3583,NN_weighted,val,SMOTE,mc_coef,-0.004739431119465385
3584,NN_weighted,test,SMOTE,mc_coef,0.15898993699031663
3585,NN_weighted,train,SMOTE,mc_coef,0.6228176735338514
3586,NN_weighted,val,SMOTE,mc_coef,0.33823085962122734
3587,NN_weighted,test,SMOTE,mc_coef,0.3697730887705709
3588,NN_weighted,train,SMOTE,mc_coef,0.07617126336988929
3589,NN_weighted,val,SMOTE,mc_coef,0.11560715101157612
3590,NN_weighted,test,SMOTE,mc_coef,0.039247679566516556
3591,NN_weighted,train,SMOTE,mc_coef,0.659744281502902
3592,NN_weighted,val,SMOTE,mc_coef,0.30849457308113953
3593,NN_weighted,test,SMOTE,mc_coef,0.35805197878547623
3594,NN_weighted,train,SMOTE,mc_coef,0.44032296221584843
3595,NN_weighted,val,SMOTE,mc_coef,0.36990082798083634
3596,NN_weighted,test,SMOTE,mc_coef,0.24365558517596783
3597,NN_weighted,train,SMOTE,mc_coef,0.542772634623206
3598,NN_weighted,val,SMOTE,mc_coef,0.3822896289870741
3599,NN_weighted,test,SMOTE,mc_coef,0.3481865296036271
